"chr"	"marker"	"cm"	"mb"	"sp"
"2"	"TUN8_253"	41.4	18.454903	"olat"
"19"	"TUN8_254"	4.4	2.826862	"olat"
"16"	"TUN8_255"	0.01	0.797995	"olat"
"12"	"TUN8_256"	46.5	19.138315	"olat"
"14"	"TUN8_257"	29.7	20.26612	"olat"
"22"	"TUN8_258"	52	27.677564	"olat"
"10"	"TUN8_259"	0	0.545647	"olat"
"5"	"TUN8_260"	70.2	31.50576	"olat"
"14"	"TUN8_261"	12.1	10.865086	"olat"
"5"	"TUN8_262"	48.2	22.337623	"olat"
"16"	"TUN8_263"	38.5	24.17932	"olat"
"4"	"TUN8_264"	26.7	12.794305	"olat"
"6"	"TUN8_265"	23.3	16.012974	"olat"
"3"	"TUN8_267"	6.6	5.125624	"olat"
"24"	"TUN8_268"	6.6	4.462757	"olat"
"9"	"TUN8_269"	25.3	14.698495	"olat"
"6"	"TUN8_271"	3.31	4.155971	"olat"
"10"	"TUN8_272"	5.5	10.227836	"olat"
"22"	"TUN8_273"	18.8	12.042204	"olat"
"4"	"TUN8_274"	54.3	27.254713	"olat"
"3"	"TUN8_275"	42.6	19.047726	"olat"
"14"	"TUN8_276"	0.01	2.309195	"olat"
"17"	"TUN8_277"	33	16.1585	"olat"
"13"	"TUN8_278"	67.2	32.871216	"olat"
"24"	"TUN8_279"	49.6	20.499131	"olat"
"1"	"TUN8_280"	26.5	10.335589	"olat"
"19"	"TUN8_281"	24.2	9.080246	"olat"
"20"	"TUN8_282"	19.8	11.586283	"olat"
"23"	"TUN8_283"	33.2	14.646803	"olat"
"14"	"TUN8_284"	44	26.864791	"olat"
"15"	"TUN8_285"	48.5	21.317973	"olat"
"3"	"TUN8_286"	69.1	31.631406	"olat"
"9"	"TUN8_287"	25.3	14.656453	"olat"
"16"	"TUN8_288"	7.7	7.633672	"olat"
"17"	"TUN8_290"	30.8	14.382342	"olat"
"5"	"TUN8_291"	73.58	33.927178	"olat"
"22"	"TUN8_292"	8.8	8.210768	"olat"
"21"	"TUN8_293"	17.7	7.894671	"olat"
"1"	"TUN8_294"	79.31	34.892332	"olat"
"14"	"TUN9_001"	34.1	22.438136	"olat"
"17"	"TUN9_003"	11	4.735749	"olat"
"3"	"TUN9_004"	30.5	14.753651	"olat"
"4"	"TUN9_005"	30	15.645835	"olat"
"8"	"TUN9_006"	43.1	22.178974	"olat"
"10"	"TUN9_007"	1.1	5.415559	"olat"
"18"	"TUN9_008"	19.8	9.288819	"olat"
"24"	"TUN9_009"	16.5	8.490424	"olat"
"3"	"TUN9_010"	22.6	12.922729	"olat"
"10"	"TUN9_011"	0	0.849084	"olat"
"21"	"TUN9_012"	19.9	9.185438	"olat"
"16"	"TUN9_013"	4.4	4.825525	"olat"
"17"	"TUN9_014"	22	8.468276	"olat"
"22"	"TUN9_015"	19.9	13.576403	"olat"
"22"	"TUN9_017"	19.9	14.190741	"olat"
"7"	"TUN9_018"	41.8	21.353096	"olat"
"15"	"TUN9_020"	26.4	15.48957	"olat"
"4"	"TUN9_021"	14.3	9.312956	"olat"
"11"	"TUN9_022"	16.8	4.265641	"olat"
"6"	"TUN9_023"	46.85	25.833353	"olat"
"7"	"TUN9_024"	41.8	22.298548	"olat"
"5"	"TUN9_025"	13.4	9.901619	"olat"
"12"	"TUN9_026"	41	16.861662	"olat"
"19"	"TUN9_028"	47.4	20.421231	"olat"
"19"	"TUN9_029"	15.4	7.279204	"olat"
"23"	"TUN9_030"	25.4	12.135346	"olat"
"6"	"TUN9_031"	3.39	5.959297	"olat"
"11"	"TUN9_032"	30.07	18.276285	"olat"
"21"	"TUN9_033"	24.31	11.765849	"olat"
"3"	"TUN9_034"	45.9	21.285095	"olat"
"9"	"TUN9_036"	44.1	20.263243	"olat"
"7"	"TUN9_037"	41.8	20.930828	"olat"
"21"	"TUN9_038"	24.3	11.12591	"olat"
"3"	"TUN9_039"	53.6	25.346941	"olat"
"18"	"TUN9_040"	62.9	31.237243	"olat"
"18"	"TUN9_040"	62.9	29.075212	"olat"
"7"	"TUN9_041"	39.6	19.080598	"olat"
"8"	"TUN9_042"	17.6	10.009164	"olat"
"12"	"TUN9_043"	25.3	12.853454	"olat"
"4"	"TUN9_044"	11	7.383155	"olat"
"20"	"TUN9_046"	18.7	11.248852	"olat"
"4"	"TUN9_047"	25.6	12.038721	"olat"
"16"	"TUN9_048"	50.7	28.36623	"olat"
"4"	"TUN9_049"	66.4	31.557363	"olat"
"4"	"TUN9_050"	11	8.100606	"olat"
"5"	"TUN9_051"	54.8	27.097655	"olat"
"10"	"TUN9_052"	32.1	20.959422	"olat"
"8"	"TUN9_053"	15.4	8.998856	"olat"
"4"	"TUN9_054"	23.4	11.713616	"olat"
"18"	"TUN9_055"	31.9	11.748179	"olat"
"10"	"TUN9_056"	0	2.692559	"olat"
"20"	"TUN9_057"	1.1	1.002276	"olat"
"7"	"TUN9_058"	20.9	10.406951	"olat"
"10"	"TUN9_059"	7.7	12.715891	"olat"
"8"	"TUN9_060"	5.5	3.775716	"olat"
"4"	"TUN9_063"	1.1	3.776049	"olat"
"5"	"TUN9_066"	72.4	32.224892	"olat"
"22"	"TUN9_067"	19.9	14.508438	"olat"
"8"	"TUN9_068"	40.9	16.586661	"olat"
"2"	"TUN9_071"	61.3	24.682374	"olat"
"20"	"TUN9_072"	5.5	7.769236	"olat"
"20"	"TUN9_073"	9.9	8.876306	"olat"
"17"	"TUN9_074"	51.7	23.511204	"olat"
"12"	"TUN9_075"	31.9	14.897706	"olat"
"2"	"TUN9_077"	34.8	15.944001	"olat"
"3"	"TUN9_078"	17.1	10.248636	"olat"
"21"	"TUN9_079"	25.4	15.699388	"olat"
"4"	"TUN9_080"	0.01	3.013966	"olat"
"8"	"TUN9_081"	15.4	9.356372	"olat"
"12"	"TUN9_082"	23.1	12.353559	"olat"
"15"	"TUN9_083"	52.9	23.716639	"olat"
"4"	"TUN9_084"	68.6	34.080899	"olat"
"13"	"TUN9_085"	9.9	8.931966	"olat"
"12"	"TUN9_086"	1.1	2.258399	"olat"
"19"	"TUN9_088"	54	23.433367	"olat"
"3"	"TUN9_089"	50.3	23.460713	"olat"
"7"	"TUN9_091"	29.7	14.453242	"olat"
"17"	"TUN9_092"	0	0.164653	"olat"
"13"	"TUN9_093"	24.2	14.897144	"olat"
"19"	"TUN9_094"	33.1	11.059654	"olat"
"7"	"TUN9_095"	33	16.012698	"olat"
"1"	"TUN9_096"	22	9.694828	"olat"
"17"	"TUN9_098"	7.7	3.918833	"olat"
"14"	"TUN9_100"	0.01	1.172514	"olat"
"13"	"TUN9_101"	1.18	2.227637	"olat"
"12"	"TUN9_102"	14.3	9.526172	"olat"
"7"	"TUN9_103"	8.8	6.440673	"olat"
"24"	"TUN9_104"	14.3	7.164082	"olat"
"7"	"TUN9_106"	0.02	0.111804	"olat"
"6"	"TUN9_107"	5.5	8.770703	"olat"
"20"	"TUN9_108"	47.4	17.160271	"olat"
"22"	"TUN9_109"	39.9	22.64062	"olat"
"11"	"TUN9_110"	30.07	16.393555	"olat"
"6"	"TUN9_111"	38.8	22.146108	"olat"
"23"	"TUN9_112"	44.2	22.584366	"olat"
"1"	"TUN9_113"	1.1	2.49617	"olat"
"4"	"TUN9_114"	63.1	30.854065	"olat"
"13"	"TUN9_115"	22	14.001953	"olat"
"5"	"TUN9_116"	46	19.81056	"olat"
"13"	"TUN9_117"	54	26.839357	"olat"
"13"	"TUN9_118"	2.2	4.805888	"olat"
"7"	"TUN9_121"	22	11.309756	"olat"
"10"	"TUN9_122"	35.4	21.651198	"olat"
"21"	"TUN9_123"	33.1	19.937276	"olat"
"7"	"TUN9_125"	1.11	2.388452	"olat"
"18"	"TUN9_126"	49.5	22.059414	"olat"
"21"	"TUN9_127"	15.5	5.738283	"olat"
"13"	"TUN9_128"	60.6	29.569741	"olat"
"22"	"TUN9_129"	13.3	8.919822	"olat"
"16"	"TUN9_130"	6.6	7.252227	"olat"
"11"	"TUN9_132"	30.04	9.698703	"olat"
"17"	"TUN9_133"	66.1	27.598403	"olat"
"22"	"TUN9_134"	18.8	11.793813	"olat"
"24"	"TUN9_135"	36.3	14.619092	"olat"
"18"	"TUN9_136"	49.5	22.877618	"olat"
"20"	"TUN9_137"	35.2	14.820817	"olat"
"17"	"TUN9_138"	8.8	4.240665	"olat"
"7"	"TUN9_139"	4.4	5.342566	"olat"
"10"	"TUN9_140"	7.7	12.939608	"olat"
"7"	"TUN9_141"	15.4	9.231515	"olat"
"14"	"TUN9_142"	31.9	21.988194	"olat"
"9"	"TUN9_143"	11	9.726982	"olat"
"24"	"TUN9_144"	37.4	15.693445	"olat"
"13"	"TUN9_146"	33	18.21559	"olat"
"2"	"TUN9_147"	63.5	26.559401	"olat"
"7"	"TUN9_148"	8.8	7.657167	"olat"
"24"	"TUN9_149"	22	9.931444	"olat"
"23"	"TUN9_151"	44.2	21.937685	"olat"
"22"	"TUN9_152"	2.2	4.885305	"olat"
"1"	"TUN9_153"	13.2	7.07585	"olat"
"7"	"TUN9_154"	24.2	12.52257	"olat"
"4"	"TUN9_155"	32.2	17.348017	"olat"
"16"	"TUN9_157"	31.9	19.532355	"olat"
"21"	"TUN9_159"	56.3	28.366003	"olat"
"21"	"TUN9_160"	8.9	3.909514	"olat"
"14"	"TUN9_161"	51.8	29.557802	"olat"
"12"	"TUN9_162"	59.8	26.334935	"olat"
"17"	"TUN9_163"	55	24.021415	"olat"
"10"	"TUN9_164"	3.3	7.239764	"olat"
"16"	"TUN9_165"	36.3	22.882981	"olat"
"5"	"TUN9_168"	58.1	27.43211	"olat"
"18"	"TUN9_170"	31.9	12.019117	"olat"
"16"	"TUN9_173"	29.7	18.148888	"olat"
"14"	"TUN9_174"	40.7	24.56277	"olat"
"1"	"TUN9_175"	4.4	4.728455	"olat"
"3"	"TUN9_177"	3.31	2.285044	"olat"
"19"	"TUN9_178"	12.1	6.471148	"olat"
"9"	"TUN9_179"	8.8	6.213098	"olat"
"3"	"TUN9_180"	1.1	0.69015	"olat"
"10"	"TUN9_181"	0	3.104376	"olat"
"13"	"TUN9_182"	0	4.125945	"olat"
"16"	"TUN9_184"	3.3	3.453361	"olat"
"18"	"TUN9_185"	65.1	29.344276	"olat"
"12"	"TUN9_187"	9.9	7.643531	"olat"
"8"	"TUN9_188"	11	6.119321	"olat"
"9"	"TUN9_190"	11	8.825074	"olat"
"4"	"TUN9_192"	11	9.013368	"olat"
"16"	"TUN9_193"	0.01	1.087024	"olat"
"8"	"TUN9_194"	40.9	18.51915	"olat"
"16"	"TUN9_195"	13.2	13.536744	"olat"
"3"	"TUN9_196"	47	21.996019	"olat"
"5"	"TUN9_197"	0.09	1.089842	"olat"
"13"	"TUN9_198"	42.9	24.36924	"olat"
"14"	"TUN9_199"	20.9	15.51991	"olat"
"18"	"TUN9_200"	41.8	17.978567	"olat"
"18"	"TUN9_202"	37.4	15.500236	"olat"
"5"	"TUN9_203"	10.1	7.821109	"olat"
"2"	"TUN9_204"	30.3	15.17436	"olat"
"17"	"TUN9_205"	31.9	14.599386	"olat"
"13"	"TUN9_207"	18.7	12.469506	"olat"
"4"	"TUN9_208"	57.6	28.373225	"olat"
"16"	"TUN9_209"	34.1	20.647729	"olat"
"22"	"TUN9_210"	19.9	13.876269	"olat"
"6"	"TUN9_211"	25.5	17.218699	"olat"
"15"	"TUN9_212"	55.1	25.551693	"olat"
"5"	"TUN9_215"	1.1	2.92019	"olat"
"12"	"TUN9_216"	1.1	2.745605	"olat"
"19"	"TUN9_217"	44.1	19.375551	"olat"
"13"	"TUN9_218"	8.8	7.859522	"olat"
"22"	"TUN9_221"	33.1	21.52556	"olat"
"6"	"TUN9_222"	18.9	14.050162	"olat"
"9"	"TUN9_223"	20.9	12.744433	"olat"
"9"	"TUN9_224"	3.3	3.396432	"olat"
"7"	"TUN9_225"	47.3	24.115964	"olat"
"12"	"TUN9_226"	55.4	24.507415	"olat"
"1"	"TUN9_229"	28.7	11.048776	"olat"
"9"	"TUN9_230"	8.8	5.733681	"olat"
"3"	"TUN9_231"	6.6	4.612745	"olat"
"5"	"TUN9_233"	68	31.012097	"olat"
"15"	"TUN9_234"	15.4	5.947467	"olat"
"23"	"TUN9_235"	2.2	2.882625	"olat"
"20"	"TUN9_236"	58.4	21.868248	"olat"
"12"	"TUN9_237"	1.1	3.225207	"olat"
"13"	"TUN9_238"	5.5	6.117858	"olat"
"16"	"TUN9_239"	39.6	24.896301	"olat"
"1"	"TUN9_240"	26.5	10.782426	"olat"
"16"	"TUN9_241"	44.1	26.228468	"olat"
"9"	"TUN9_242"	31.9	17.056136	"olat"
"3"	"TUN9_244"	69.1	31.42785	"olat"
"8"	"TUN9_245"	50.8	25.486238	"olat"
"4"	"TUN9_246"	48.8	23.310871	"olat"
"9"	"TUN9_247"	6.6	4.973385	"olat"
"6"	"TUN9_248"	0.09	0.299824	"olat"
"1"	"TUN9_249"	2.2	3.974695	"olat"
"6"	"TUN9_250"	2.2	2.404513	"olat"
"21"	"TUN9_251"	32	19.661638	"olat"
"20"	"TUN9_252"	37.4	15.389716	"olat"
"9"	"TUN9_253"	1.1	1.894725	"olat"
"5"	"TUN9_254"	0.09	0.382958	"olat"
"1"	"TUN9_256"	1.1	2.161045	"olat"
"6"	"TUN9_258"	23.3	15.91753	"olat"
"5"	"TUN9_259"	0.09	0.606432	"olat"
"20"	"TUN9_260"	49.6	17.657686	"olat"
"4"	"TUN9_261"	34.4	19.083905	"olat"
"5"	"TUN9_262"	22.2	14.509743	"olat"
"19"	"TUN9_263"	7.7	4.330678	"olat"
"5"	"TUN9_265"	0.09	0.796838	"olat"
"17"	"TUN9_267"	20.9	7.712761	"olat"
"12"	"TUN9_268"	0	0.9259	"olat"
"5"	"TUN9_270"	1.1	3.134588	"olat"
"4"	"TUN9_271"	60.9	29.773153	"olat"
"11"	"TUN9_272"	30.03	7.279554	"olat"
"8"	"TUN9_273"	2.2	1.448808	"olat"
"8"	"TUN9_274"	29.8	11.712971	"olat"
"15"	"TUN9_275"	46.3	20.702572	"olat"
"19"	"TUN9_276"	1.1	1.525776	"olat"
"10"	"TUN9_277"	2.2	5.999364	"olat"
"1"	"TUN9_278"	81.5	36.299503	"olat"
"17"	"TUN9_279"	5.5	2.733773	"olat"
"12"	"TUN9_280"	3.3	3.757791	"olat"
"13"	"TUN9_282"	36.3	19.786345	"olat"
"12"	"TUN9_283"	46.5	19.629368	"olat"
"24"	"TUN9_284"	31.9	13.401449	"olat"
"4"	"TUN9_285"	51	25.6197	"olat"
"8"	"TUN9_286"	7.7	4.916119	"olat"
"4"	"TUN9_287"	0.01	2.324185	"olat"
"12"	"TUN9_288"	0	1.099368	"olat"
"23"	"TUN9_289"	16.6	5.863557	"olat"
"19"	"TUN9_291"	56.2	24.492473	"olat"
"16"	"TUN9_292"	7.7	8.239952	"olat"
"4"	"TUN9_293"	11	8.662731	"olat"
"19"	"TUN9_294"	24.2	9.311638	"olat"
"11"	"TUN9_295"	2.2	1.886678	"olat"
"4"	"TUN9_297"	52.1	25.88996	"olat"
"23"	"TUN9_298"	7.8	3.812667	"olat"
"3"	"TUN9_299"	63.5	29.007156	"olat"
"11"	"TUN9_302"	30.07	16.865556	"olat"
"12"	"TUN9_305"	55.4	24.206047	"olat"
"3"	"TUN9_306"	24.8	13.923496	"olat"
"5"	"TUN9_307"	14.5	11.619285	"olat"
"22"	"TUN9_308"	22.1	14.701218	"olat"
"20"	"TUN9_309"	15.4	10.523425	"olat"
"17"	"TUN9_310"	40.7	18.210274	"olat"
"3"	"TUN9_311"	45.9	20.708892	"olat"
"18"	"TUN9_312"	37.4	15.70404	"olat"
"7"	"TUN9_314"	29.7	14.650904	"olat"
"4"	"TUN9_315"	0	0.7989	"olat"
"12"	"TUN9_316"	41	17.10595	"olat"
"15"	"TUN9_317"	55.17	29.006473	"olat"
"16"	"TUN9_318"	9.9	11.336342	"olat"
"16"	"TUN9_319"	0.01	1.367082	"olat"
"13"	"TUN9_321"	14.3	10.55902	"olat"
"14"	"TUN9_324"	18.7	14.199965	"olat"
"15"	"TUN9_325"	41.9	19.218197	"olat"
"21"	"TUN9_326"	50.7	26.362394	"olat"
"4"	"TUN9_327"	11	8.31873	"olat"
"18"	"TUN9_330"	31.9	12.728037	"olat"
"10"	"TUN9_331"	39.8	24.172995	"olat"
"14"	"TUN9_332"	12.1	10.660004	"olat"
"10"	"TUN9_333"	20	16.662037	"olat"
"23"	"TUN9_334"	38.7	17.717954	"olat"
"7"	"TUN9_336"	8.8	6.925428	"olat"
"4"	"TUN9_337"	28.9	14.351331	"olat"
"13"	"TUN9_339"	66.1	32.064308	"olat"
"16"	"TUN9_340"	48.5	27.822814	"olat"
"15"	"TUN9_341"	33	17.028382	"olat"
"21"	"TUN9_343"	40.8	23.159266	"olat"
"12"	"TUN9_344"	65.2	29.703607	"olat"
"5"	"TUN9_345"	1.1	1.955059	"olat"
"20"	"TUN9_346"	52.9	18.553895	"olat"
"14"	"TUN9_347"	22	16.846829	"olat"
"4"	"TUN9_348"	6.6	6.587101	"olat"
"22"	"TUN9_349"	28.7	20.175188	"olat"
"18"	"TUN9_350"	41.8	18.335	"olat"
"22"	"TUN9_351"	5.5	5.747646	"olat"
"11"	"TUN9_352"	37.9	24.306703	"olat"
"16"	"TUN9_353"	5.5	5.66394	"olat"
"16"	"TUN9_354"	7.7	7.776992	"olat"
"11"	"TUN9_356"	30.04	10.233299	"olat"
"13"	"TUN9_357"	3.3	5.337057	"olat"
"20"	"TUN9_358"	6.6	8.053179	"olat"
"12"	"TUN9_359"	58.7	25.859951	"olat"
"20"	"TUN9_360"	60.61	23.672439	"olat"
"8"	"TUN9_361"	42	20.50946	"olat"
"7"	"TUN9_362"	7.7	5.971379	"olat"
"5"	"TUN9_363"	46	19.56622	"olat"
"5"	"TUN9_364"	20	14.176942	"olat"
"21"	"TUN9_366"	50.7	26.159862	"olat"
"15"	"TUN9_368"	33	17.193956	"olat"
"11"	"TUN9_369"	30.07	21.914944	"olat"
"5"	"TUN9_370"	37	18.127819	"olat"
"14"	"TUN9_371"	16.5	12.656636	"olat"
"8"	"TUN9_372"	16.5	9.590561	"olat"
"9"	"TUN9_374"	39.7	18.363409	"olat"
"4"	"TUN9_376"	46.6	22.14402	"olat"
"10"	"TUN9_377"	20	16.289918	"olat"
"20"	"TUN9_378"	1.1	1.718158	"olat"
"9"	"TUN9_379"	11	9.013478	"olat"
"6"	"TUN9_380"	3.39	7.659874	"olat"
"10"	"TUN9_381"	42	25.00047	"olat"
"22"	"TUN9_382"	18.8	12.783888	"olat"
"6"	"TUN9_388"	46.81	23.759732	"olat"
"1"	"TUN9_389"	11	6.291241	"olat"
"19"	"TUN9_390"	7.7	4.179254	"olat"
"6"	"TUN9_391"	3.3	3.220111	"olat"
"20"	"TUN9_393"	1.1	2.128255	"olat"
"9"	"TUN9_394"	49.7	27.795358	"olat"
"6"	"TUN9_395"	36.6	21.672631	"olat"
"8"	"TUN9_397"	12.1	6.531606	"olat"
"20"	"TUN9_398"	56.2	20.020508	"olat"
"22"	"TUN9_399"	27.6	20.012039	"olat"
"9"	"TUN9_401"	55.4	29.442708	"olat"
"22"	"TUN9_404"	15.5	9.853746	"olat"
"5"	"TUN9_405"	33.7	17.92141	"olat"
"4"	"TUN9_406"	62	30.523726	"olat"
"8"	"TUN9_407"	40.9	17.909617	"olat"
"23"	"TUN9_408"	19.9	7.375937	"olat"
"18"	"TUN9_410"	25.3	10.749762	"olat"
"9"	"TUN9_411"	8.8	6.445047	"olat"
"1"	"TUN9_412"	34.2	13.485214	"olat"
"15"	"TUN9_413"	55.16	28.549649	"olat"
"23"	"TUN9_414"	43.12	20.803084	"olat"
"4"	"TUN9_415"	1.1	3.329736	"olat"
"3"	"TUN9_416"	20.4	11.029651	"olat"
"17"	"TUN9_417"	4.4	2.582225	"olat"
"13"	"TUN9_419"	24.2	15.198263	"olat"
"3"	"TUN9_420"	53.6	25.086448	"olat"
"12"	"TUN9_421"	64.2	29.113606	"olat"
"8"	"TUN9_424"	13.2	6.70032	"olat"
"23"	"TUN9_425"	42	18.430405	"olat"
"8"	"TUN9_426"	40.9	20.102672	"olat"
"21"	"TUN9_427"	4.4	2.790187	"olat"
"7"	"TUN9_428"	34.1	16.735606	"olat"
"8"	"TUN9_429"	50.8	25.69914	"olat"
"3"	"TUN9_430"	71.3	33.394224	"olat"
"4"	"TUN9_431"	8.8	6.868837	"olat"
"6"	"TUN9_432"	3.39	6.495763	"olat"
"19"	"TUN9_433"	43	17.590467	"olat"
"10"	"TUN9_434"	36.5	22.727158	"olat"
"21"	"TUN9_435"	51.8	26.902246	"olat"
"20"	"TUN9_437"	3.3	6.650907	"olat"
"3"	"TUN9_439"	69.1	32.614117	"olat"
"2"	"TUN9_440"	34.8	16.860306	"olat"
"12"	"TUN9_441"	65.2	30.130956	"olat"
"16"	"TUN9_442"	36.3	22.242505	"olat"
"6"	"TUN9_443"	25.5	17.043029	"olat"
"16"	"TUN9_444"	0.09	2.151745	"olat"
"21"	"TUN9_445"	19.9	9.77879	"olat"
"17"	"TUN9_449"	47.3	21.344564	"olat"
"3"	"TUN9_451"	59.1	26.939896	"olat"
"1"	"TUN9_452"	1.1	2.877548	"olat"
"10"	"TUN9_453"	14.3	15.677492	"olat"
"11"	"TUN9_454"	24.5	5.277714	"olat"
"21"	"TUN9_455"	25.4	13.648078	"olat"
"18"	"TUN9_456"	48.4	20.042711	"olat"
"1"	"TUN9_457"	9.9	5.898983	"olat"
"21"	"TUN9_459"	19.9	9.460766	"olat"
"19"	"TUN9_460"	1.1	0.976952	"olat"
"6"	"TUN9_461"	12.1	13.304996	"olat"
"17"	"TUN9_462"	24.2	8.903909	"olat"
"2"	"TUN9_463"	61.3	25.536505	"olat"
"10"	"TUN9_464"	42.03	26.623029	"olat"
"24"	"TUN9_466"	0.01	0.557562	"olat"
"9"	"TUN9_467"	38.6	18.097463	"olat"
"12"	"TUN9_468"	19.8	10.573293	"olat"
"21"	"TUN9_470"	36.4	21.568788	"olat"
"1"	"TUN9_471"	14.3	7.463291	"olat"
"15"	"TUN9_472"	55.11	26.749123	"olat"
"21"	"TUN9_473"	28.7	18.894141	"olat"
"1"	"TUN9_476"	22	9.975864	"olat"
"14"	"TUN9_477"	1.1	2.408583	"olat"
"16"	"TUN9_478"	46.3	27.09045	"olat"
"1"	"TUN9_479"	80.4	35.330672	"olat"
"17"	"TUN9_480"	28.6	12.659907	"olat"
"12"	"TUN9_481"	49.8	22.751818	"olat"
"15"	"TUN9_482"	25.3	13.581281	"olat"
"21"	"TUN9_483"	45.2	24.014755	"olat"
"14"	"TUN9_484"	9.9	8.200391	"olat"
"9"	"TUN9_485"	59.8	31.693377	"olat"
"1"	"TUN9_486"	29.8	11.239328	"olat"
"11"	"TUN9_487"	30.05	14.150941	"olat"
"7"	"TUN9_488"	48.55	33.469603	"olat"
"10"	"TUN9_489"	42	24.530459	"olat"
"1"	"TUN9_490"	26.5	10.439983	"olat"
"15"	"TUN9_491"	35.2	18.120871	"olat"
"6"	"TUN9_492"	3.39	4.754453	"olat"
"1"	"TUN9_494"	22	9.892925	"olat"
"22"	"TUN9_495"	15.5	10.072109	"olat"
"17"	"TUN9_496"	28.6	11.685898	"olat"
"1"	"TUN9_497"	81.5	35.938157	"olat"
"8"	"TUN9_499"	40.9	15.623349	"olat"
"12"	"TUN9_501"	56.5	25.22798	"olat"
"13"	"TUN9_502"	39.6	21.748621	"olat"
"14"	"TUN9_504"	0.01	1.835446	"olat"
"17"	"TUN9_505"	68.3	28.253147	"olat"
"2"	"TUN9_506"	11.9	2.062181	"olat"
"9"	"TUN9_507"	55.4	29.251049	"olat"
"14"	"TUN9_508"	18.7	14.779768	"olat"
"22"	"TUN9_509"	27.6	19.628027	"olat"
"20"	"TUN9_510"	39.6	15.850628	"olat"
"12"	"TUN9_511"	19.8	11.780107	"olat"
"19"	"TUN9_512"	44.1	19.736119	"olat"
"13"	"TUN9_513"	1.19	3.608105	"olat"
"3"	"TUN9_514"	5.5	3.375998	"olat"
"18"	"TUN9_515"	31.9	12.360771	"olat"
"22"	"TUN9_516"	25.4	18.558132	"olat"
"16"	"TUN9_517"	44.1	25.788003	"olat"
"9"	"TUN9_518"	11	9.943129	"olat"
"15"	"TUN9_519"	55.18	29.442028	"olat"
"15"	"TUN9_521"	22	10.077244	"olat"
"15"	"TUN9_524"	22	10.763175	"olat"
"20"	"TUN9_525"	26.4	12.413798	"olat"
"21"	"TUN9_526"	16.6	7.17738	"olat"
"20"	"TUN9_527"	51.8	18.371936	"olat"
"10"	"TUN9_528"	8.8	13.144855	"olat"
"8"	"TUN9_529"	30.9	12.558472	"olat"
"20"	"TUN9_530"	4.4	7.326806	"olat"
"7"	"TUN9_531"	48.5	25.766119	"olat"
"16"	"TUN9_532"	0.01	0.939633	"olat"
"7"	"TUN9_533"	26.4	13.315608	"olat"
"4"	"TUN9_536"	34.4	18.893048	"olat"
"5"	"TUN9_537"	11.2	9.213879	"olat"
"9"	"TUN9_538"	48.6	26.905605	"olat"
"7"	"TUN9_539"	8.8	6.652775	"olat"
"3"	"TUN9_540"	50.3	24.052483	"olat"
"2"	"TUN9_541"	44.7	19.643228	"olat"
"2"	"TUN9_542"	58	22.591747	"olat"
"7"	"TUN9_543"	36.3	17.434331	"olat"
"21"	"TUN9_544"	59.6	29.246354	"olat"
"8"	"TUN9_545"	12.1	6.321568	"olat"
"5"	"TUN9_546"	14.5	10.214779	"olat"
"8"	"TUN9_551"	1.1	0.647314	"olat"
"19"	"TUN9_552"	44.1	19.565728	"olat"
"24"	"TUN9_553"	49.6	21.928187	"olat"
"1"	"TUN9_554"	19.8	9.134614	"olat"
"1"	"TUN9_555"	19.8	9.011232	"olat"
"1"	"TUN9_558"	46.3	19.023093	"olat"
"11"	"TUN9_560"	30.05	13.590315	"olat"
"19"	"TUN9_561"	22	8.6676	"olat"
"7"	"TUN9_562"	22	11.040661	"olat"
"1"	"TUN9_563"	56.2	25.002391	"olat"
"8"	"TUN9_564"	4.4	3.51164	"olat"
"24"	"TUN9_565"	37.4	15.071018	"olat"
"10"	"TUN9_566"	36.5	23.237218	"olat"
"15"	"TUN9_568"	52.9	23.190293	"olat"
"12"	"TUN9_569"	46.5	18.480414	"olat"
"17"	"TUN9_570"	73.8	29.956885	"olat"
"13"	"TUN9_571"	44	24.632114	"olat"
"10"	"TUN9_572"	9.9	13.713006	"olat"
"21"	"TUN9_573"	16.6	7.346109	"olat"
"12"	"TUN9_575"	15.4	9.832958	"olat"
"18"	"TUN9_576"	61.8	28.338574	"olat"
"17"	"TUN9_577"	31.9	14.964778	"olat"
"4"	"TUN9_578"	59.8	29.547451	"olat"
"15"	"TUN9_579"	55.1	26.144074	"olat"
"24"	"TUN9_580"	40.7	17.004484	"olat"
"9"	"TUN9_581"	11	8.647391	"olat"
"24"	"TUN9_582"	31.9	13.235038	"olat"
"16"	"TUN9_583"	39.6	24.756015	"olat"
"9"	"TUN9_585"	12.1	10.097912	"olat"
"15"	"TUN9_587"	48.5	21.669896	"olat"
"21"	"TUN9_588"	15.5	6.512794	"olat"
"13"	"TUN9_589"	11	10.291962	"olat"
"19"	"TUN9_590"	9.9	4.884422	"olat"
"4"	"TUN9_591"	28.9	13.827158	"olat"
"2"	"TUN9_593"	38.1	17.865007	"olat"
"11"	"TUN9_596"	42.4	25.029673	"olat"
"11"	"TUN9_597"	50.1	28.163866	"olat"
"5"	"TUN9_598"	6.8	4.187076	"olat"
"15"	"TUN9_599"	18.7	7.188228	"olat"
"5"	"TUN9_602"	20	13.928431	"olat"
"19"	"TUN9_603"	28.6	10.70205	"olat"
"24"	"TUN9_605"	4.4	4.045372	"olat"
